1271. Only a small ( ) of the universe is visible to observers on earth.	fraction	［名］ わずか、一部 分数
1272. It is said that one's home is an ( ) of one's personality.	index	［名］ 指標 索引、指数
1273. Scientists often rely on ( ) for research ideas.	intuition	［名］ 直感、直観
1274. Her ( ) for studying English is to watch American movies.	motive	［名］ 動機
1275. He is now old enough to get married without his parents' ( ).	consent	［名］ 同意、承諾
1276. The company has a complex ( ) of managers.	hierarchy	［名］ 社会の階層性 支配層
1277. The stone ( ) honors the people who died in the war.	monument	［名］ 記念碑、遺跡 金字塔
1278. The trading company has $500 million in ( ).	assets	［名］ 資産 価値のあるもの、利点
1279. The company employs people living nearby and pays them ( ) wages.	decent	［形］ まずまずの きちんとした、上品な
1280. The president felt lucky to have such a ( ) secretary.	competent	［形］ 有能な 適任の、満足できる
1281. There is no ( ) answer to the philosophical question.	straightforward	［形］ 単純な 率直な
1282. The company is famous for its high quality ( ) products.	cosmetic	［形］ 化粧の、美容の うわべの
1283. The mother treats her baby with ( ) care.	delicate	［形］ 繊細な 扱いにくい、もろい
1284. The ( ) walls are made of natural materials.	interior	［形］ 室内の 内部の
1285. He fixed the split document with ( ) tape.	transparent	［形］ 透明な 明快な
1286. There is an ( ) quality to letters written with a brush.	aesthetic	［形］ 美的な 美学の
1287. His behavior was a ( ) attempt to offend her.	deliberate	［形］ 故意の 慎重な
1288. Japan has been going through big ( ) changes over the past century.	demographic	［形］ 人口統計学の
1289. People may have cooked food in hot water in ( ) times.	prehistoric	［形］ 有史以前の 旧式な
1290. The brain loses some of its ( ) language capabilities when it ages.	innate	［形］ 生まれながらの 固有の
1291. Some foreign visitors are drawn to Florida by its ( ) winter climate.	mild	［形］ 穏やかな 軽い
1292. ( ) chemicals must not be poured down the drain.	Toxic	［形］ 有害な 中毒性の
1293. I was ( ) of not having been able to answer such an easy question.	ashamed	［形］ 恥じて
1294. People say that good fortune comes to those ( ) people who expect it the least.	humble	［形］ 謙虚な 質素な、身分が低い
1295. Some diseases are ( ) to women.	peculiar	［形］ 特有の 特異な
1296. Every cyclist faces ( ) hills, strong headwinds and fatigue.	steep	［形］ 傾斜が急な 急激な、法外な
1297. The couple often has a quarrel over ( ) matters.	trivial	［形］ ささいな、とるに足りない
1298. The view of the city from Tokyo Skytree is ( ).	magnificent	［形］ 壮大な 見事な
1299. A ( ) router receives and sends signals.	wireless	［形］ 無線の、ラジオの
1300. The success of our ( ) project depends on the people concerned.	ongoing	［形］ 継続している、進行中の
1301. I can ( ) you that you will never forget your trip abroad.	assure	［動］ ～に自信をもって言う ～を保証する
1302. In Turkey, small talk ( ) any business discussions.	precedes	［動］ ～に先行する ～に優先する
1303. Now sixty-five, he ( ) his childhood dream of making a violin.	revived	［動］ ～を復活させる 復活する
1304. The athlete's injury ( ) him to quit professional sports.	compelled	［動］ ～に強いる
1305. Most cherry trees ( ) in the spring.	blossom	［動］ 花が咲く 発展する
1306. The horror movie ( ) her, so she could not sleep that night.	terrified	［動］ ～を怖がらせる ～を脅かす
1307. Using your smartphone on a flight may ( ) safety regulations.	violate	［動］ ～に違反する ～を侵害する
1308. The company tried to ( ) the news story about their illegal deals.	suppress	［動］ ～を抑える ～を抑圧する
1309. He is the last man to ( ) other people.	deceive	［動］ ～をだます
1310. The politician knows how to ( ) public opinion.	manipulate	［動］ ～を操る ～を改ざんする
1311. The man did not ( ) to death while walking through desert to the city.	starve	［動］ 飢える 渇望する、～を飢えさせる
1312. The woman tried to ( ) from the scene of the crime.	flee	［動］ 逃げる
1313. I ( ) in her ear to keep silent.	whispered	［動］ ささやく
1314. The driver ( ) at me to stay on the sidewalk.	yelled	［動］ 叫ぶ、どなる
1315. She ( ) a pile of documents on her desk and called me.	deposited	［動］ ～を置く ～を預ける、～を堆積させる
1316. They ( ) the guests to close friends.	confined	［動］ ～を限定する
1317. She was walking ( ) her bag back and forth.	swinging	［動］ ～を揺らす、振る 揺れる、さっと移る
1318. They chose to ( ) their stay in Spain.	prolong	［動］ ～を長引かせる
1319. The picture ( ) the sorrow of the Virgin Mary over Christ's death.	depicts	［動］ ～を描く
1320. This report ( ) a strategy for the growth of the city.	outlines	［動］ ～の要点を述べる ～の輪郭を描く
1321. The company was forced to ( ) a hundred jobs due to low sales.	shed	［動］ ～を捨て去る ～を放つ、～を流す
1322. Food production ( ) carbon dioxide.	emits	［動］ ～を出す、排出する 信号を送る
1323. I ( ) my smartphone contract last month.	renewed	［動］ ～を更新する ～を再生する
1324. Local residents can ( ) the school gym on the weekends.	utilize	［動］ ～を利用する
1325. The researcher ( ) that her findings were true.	asserted	［動］ ～を主張する
1326. Increased interest rates will ( ) our company's finances.	strain	［動］ ～に負担をかける ～を緊張させる、～を漉す
1327. The police are ( ) to solve the problem of street crime.	striving	［動］ 努力する 争う
1328. He did not ( ) to tell the truth to anyone.	dare	［動］ あえて～する
1329. Her Twitter account ( ) more than 100,000 followers.	boasts	［動］ ～を誇る 自慢する
1330. A sudden loud noise of thunder ( ) us.	startled	［動］ ～をびっくりさせる
1331. His aunt was deeply ( ) by his bad language.	offended	［動］ ～の気分を害する 違反する
1332. We ( ) the cost of the big event to be $2 billion.	computed	［動］ 計算する コンピューターを使う
1333. He ( ) a team of experts to review the plan.	assembled	［動］ ～を集める ～を組み立てる、集まる
1334. Careless treatment may ( ) the patient's condition.	worsen	［動］ ～を悪化させる 悪化する
1335. He ( ) some pancakes over many times while cooking.	flipped	［動］ ～を裏返す ～を軽くはじく
1336. She studied until late at night ( ) her tired eyes.	rubbing	［動］ こする 塗る
1337. I can hear him ( ) the stairs.	descending	［動］ 降りる 受け継がれる
1338. Her passion ( ) for her lack of knowledge.	compensates	［動］ 補償する ～に償う
1339. My apartment ( ) three bedrooms, a kitchen, and a living room.	comprises	［動］ ～から成る ～を構成する
1340. The use of AI now widely ( ) in many areas.	prevails	［動］ 普及している 支配的である、～に打ち勝つ
1341. In a ( ) for knowledge, the student read entire books every day.	quest	［名］ 探求
1342. Societies have been discussing the issue of dying with ( ).	dignity	［名］ 尊厳 威厳
1343. Doctors use a specific set of ( ) for making a diagnosis.	criteria	［名］ 基準
1344. Fighting a war in order to bring peace is a ( ).	paradox	［名］ 逆説 矛盾
1345. The members of ( ) met several times this month.	Parliament	［名］ 議会 国会議員
1346. The city adopted new ( ) to lower the crime rate.	legislation	［名］ 法律 立法
1347. The chairperson briefly mentioned the ( ) for tomorrow's meeting.	agenda	［名］ 協議事項 議事日程、政治上の課題
1348. His radical views place him outside the ( ) of Japanese politics.	mainstream	［名］ 主流 大勢
1349. The country sent the peacekeeping ( ) into the conflict area.	troops	［名］ 軍団 集団
1350. The government warned of a possible flu ( ).	epidemic	［名］ 流行病 蔓延
1351. In 2014, an ( ) of Ebola fever killed more than 11,000 people.	outbreak	［名］ 発生、勃発
1352. The high number of people at the festival caused total ( ).	chaos	［名］ 混沌、大混乱
1353. I had a horrible ( ) last night.	nightmare	［名］ 悪夢 不安感
1354. He moved back with ( ) when he saw the big cockroach.	horror	［名］ 恐怖 強い嫌悪、いやなもの
1355. A ( ) of young people stood around the famous actor.	cluster	［名］ 集団 植物の房、束
1356. Hay fever is mainly caused by the ( ) from trees and flowers.	pollen	［名］ 花粉
1357. You should not harvest all the honey from the ( ).	hive	［名］ ミツバチの巣 人の集まるところ
1358. Today, Japan mainly uses river water for ( ).	irrigation	［名］ 灌漑
1359. Mary takes a ( ) of vitamin C every morning.	dose	［名］ 薬の1回の服用量 放射線の1回の照射
1360. The old man attempted ( ) because of his debts.	suicide	［名］ 自殺 自殺行為
1361. The guests gathered to celebrate the wedding ( ).	feast	［名］ 祝宴 大ごちそう、楽しみ
1362. The ( ) of Taiwan's native people is increasingly being valued.	cuisine	［名］ 料理 料理法
1363. I heard a ( ) that he is living in Boston now.	rumor	［名］ うわさ
1364. A famous English ( ) says, "Actions speak louder than words."	proverb	［名］ ことわざ
1365. Please put your ( ) on this form.	signature	［名］ 署名 特徴
1366. There is no sure ( ) for a good life.	formula	［名］ 方法、解決策 公式
1367. I take on a part-time job to earn my college ( ).	tuition	［名］ 授業料 個人指導
1368. To protect your heart, cut back on your fat ( ).	intake	［名］ 摂取量 受け入れ数、取り入れること
1369. You can see the full color ( ) in this photo.	spectrum	［名］ スペクトル 波動、変動の範囲
1370. Some people have decided to donate their ( ) after their death.	kidneys	［名］ 腎臓
1371. He has the right ( ) to do the repairs.	gear	［名］ 用具、器具 歯車、ギア
1372. Flight attendants walk up and down the ( ), serving passengers.	aisle	［名］ 座席間の通路
1373. On hearing the news, she felt terrible ( ).	grief	［名］ 深い悲しみ
